debt_ratio,liquidity_ratio,non_halal_ratio,profit_margin,risk_level
0.025143348549387403,0.44548728788464625,0.06287119621526534,0.10514241469882168,LOW
0.7260531791408744,0.17450456040421244,0.08207658460712595,0.25333068312582924,HIGH
0.18303853239329798,0.05388593688015509,0.05795029058275361,-0.10326722764759734,LOW
0.7437581218740585,0.5656842656950918,0.1266807513020847,0.32287635411263066,HIGH
0.6429376615192917,0.1305990412202251,0.17851179969799558,0.12360534514939048,HIGH
0.64595212413125,0.6272639099464452,0.06360069499437278,-0.13396884528339395,HIGH
0.18234813003355335,0.2989754520383794,0.16360295318449863,0.3164383499538061,HIGH
0.005561704424952563,0.35752311180429597,0.08348220062975581,-0.06673531371756183,LOW
0.09589229386694625,0.23633061998253954,0.18858194078250384,-0.006078240787546846,HIGH
0.4150324973946929,0.49211327122662446,0.0727259204758588,0.38306924963257644,MEDIUM
0.769957835953689,0.1762476070777549,0.0994497011784771,-0.01947301410993818,HIGH
0.2278723955019741,0.025820863148172956,0.12191286679597937,0.10160741393731693,HIGH
0.04118300099999148,0.195052524965628,0.18165317719333074,-0.056262865599816525,HIGH
0.11591589767297848,0.34261693219429407,0.19713009082212016,-0.054766837093099735,HIGH
0.5377084379247029,0.5331337307301023,0.04752750879847994,0.2369298091671158,HIGH
0.2942265061754026,0.4426140814155056,0.12670594215217895,0.12146481044485513,HIGH
0.07223181604352664,0.5847117469124665,0.06415601299434717,-0.08808889376008745,LOW
0.03262011324381114,0.41362506023176926,0.1355128723684565,-0.19004730264328631,HIGH
0.4096744466394248,0.15854704263855657,0.12903455808189,-0.09538014259700513,HIGH
0.5527501904819728,0.2707147424103762,0.18734599774734692,-0.11748743351240405,HIGH
0.2728530808402068,0.07943146486841235,0.18493872365571257,0.32640361202858864,HIGH
0.2063533021721245,0.4619888322239253,0.16344444004024317,0.13312048695967743,HIGH
0.42372046268480523,0.16929660363031618,0.018620553561179844,0.3383294547719961,MEDIUM
0.7203344457306644,0.4431710200912875,0.06780595820974014,0.009525744767596545,HIGH
0.5807645430961915,0.627977181966804,0.17741728485302347,0.2679253275145744,HIGH
0.5136253169234303,0.05889797549653418,0.032325742818922754,0.33913251311624765,HIGH
0.485143247727672,0.006437936131640753,0.020294308573206424,0.19810106146483353,MEDIUM
0.0040492670769749495,0.11256563599224904,0.10974675787331722,0.21513711861561602,HIGH
0.5215690076020805,0.15698851662239183,0.14243584426950717,-0.057650547501919946,HIGH
0.2603197585274142,0.5225439835826169,0.12992657980944294,0.30953404629650677,HIGH
0.5260903138402747,0.3978160223348301,0.018734953565618495,0.02062948183566013,HIGH
0.21216189414538036,0.1707927503653585,0.19460211095048913,0.03585863480005627,HIGH
0.7136372441416907,0.44179703819808397,0.1589622607083297,0.10158225586311531,HIGH
0.4615231077010873,0.3447623856732047,0.039048597559608905,0.23347126915690325,MEDIUM
0.22461788995268464,0.017021176502017687,0.12909445918143356,-0.09373359235577063,HIGH
0.7523668674823315,0.6677500039018112,0.1829728780440897,0.022095220153266648,HIGH
0.012365293223093944,0.6498229938114077,0.08563682966346287,0.3799928914262018,LOW
0.7708959816714023,0.597106618827152,0.05888977841391714,0.031058637161155173,HIGH
0.6809093372134856,0.22184540360939434,0.033898549337218496,0.13408075747501014,HIGH
0.7489238193286248,0.4872208576724811,0.114012234017873,-0.14169410373753888,HIGH
0.4920057813593358,0.6930376950729843,0.028016803047304806,0.11099779141824206,MEDIUM
0.7018984575423644,0.518538032427943,0.1394031481990536,0.22149045039226561,HIGH
0.28759292097580413,0.20551429098514534,0.16187223109570273,0.28606803680750853,HIGH
0.693657854864083,0.6392683867895299,0.10226847977218756,0.10090977681231977,HIGH
0.6386361431734202,0.45497475154443556,0.14039337545154068,0.2774756016616607,HIGH
0.712004273454053,0.23659660979607505,0.0751165905279888,-0.1436108360954786,HIGH
0.4626241127969392,0.025159591657719457,0.09311960362649203,0.125586780824546,MEDIUM
0.22923300170262753,0.4135832823983075,0.006100049987809886,-0.17759108675047136,LOW
0.6580804485277266,0.25213344898788403,0.025412102530376957,0.11334595603288267,HIGH
0.6159948424788887,0.1510747192477902,0.12457809516380006,-0.1487915210037392,HIGH
0.04134537693488616,0.37194824209770355,0.10812702432202131,0.18245794089892398,HIGH
0.5808730669781292,0.6830964556237742,0.10326006966023907,-0.006226116235252405,HIGH
0.636148955814963,0.18958257588345195,0.08779428414112722,-0.15292617119464041,HIGH
0.02028059473236601,0.6738538902745475,0.16719602410244117,0.21758452365621883,HIGH
0.3271623555314159,0.12130602404959204,0.03128740853421721,-0.0498542611012428,MEDIUM
0.4393813317648964,0.5002171458900436,0.13203947534354626,-0.032039661832434285,HIGH
0.7638922245305553,0.5165278416870379,0.11087081050228015,0.16703244774061138,HIGH
0.33568004994223194,0.17341169265081022,0.07119453573025232,0.2547076662786215,MEDIUM
0.011514790903804695,0.08125084835484137,0.00920052840435055,-0.17556271860861794,LOW
0.6843684672088058,0.49256050156601655,0.09483476581746504,-0.1412995036093991,HIGH
0.3932927000934659,0.33143023954639594,0.034640373982003037,0.060310989542783855,MEDIUM
0.3188037875178988,0.4310950686365515,0.12701873017352877,-0.1728175941367733,HIGH
0.299690091701177,0.4381019409999654,0.10062725171601755,0.31389390471299344,HIGH
0.526954905295156,0.11405409895700078,0.01411374948008597,0.1854515669237894,HIGH
0.02120904843329745,0.4100429068914243,0.18804604828499152,0.1452845067255274,HIGH
0.3105359409652175,0.4503017529096472,0.09165057809830333,0.12737007358956098,MEDIUM
0.7531718470212202,0.270271846460542,0.19223811276478286,0.3432103851736383,HIGH
0.15663290783143716,0.04855291061261582,0.02015560027548533,-0.18906690460907016,LOW
0.07555436860474272,0.47810474139144976,0.014237729692045798,-0.008614621823743202,LOW
0.6759002487755637,0.016290355015078105,0.16289369651778718,-0.03088713513596003,HIGH
0.094531862097325,0.4877160157549054,0.1257885693559768,0.3264832081162318,HIGH
0.5880568350431087,0.562436651269394,0.0564069145142613,-0.0935362737321663,HIGH
0.6004918013126868,0.5647843174870848,0.19810102840013466,0.047570606146855904,HIGH
0.2976144686342265,0.5434890725193977,0.06816070805060358,0.3584543953621389,LOW
0.6867302014744094,0.3002958191625128,0.1501742135582995,0.2527257244508095,HIGH
0.08249909506874609,0.6317870346756966,0.10105047448957144,0.29587447966464503,HIGH
0.2560396808244894,0.6268662599473402,0.07784033574683263,-0.193497409111821,LOW
0.724305581135411,0.06390067375029349,0.06386272751808297,0.370037180230483,HIGH
0.7604857175500449,0.40140652168630025,0.12636744243395986,0.06906731318699189,HIGH
0.23456861735845164,0.23006518175894117,0.1345036912154077,0.25142471766260804,HIGH
0.6332632349806788,0.5527326999561877,0.018241220609738075,0.09665218282154892,HIGH
0.04604700801331543,0.38467021762661485,0.0883061002746754,0.3326225096549799,LOW
0.280732010041663,0.0819469114993241,0.028598336410567173,0.2569063790304834,LOW
0.49457445065300887,0.07078587328595316,0.016821361222999487,0.22058147887547203,MEDIUM
0.058210405091354826,0.5753020415032493,0.14124844543129925,-0.15119073161486013,HIGH
0.06787017126815353,0.6906477049508227,0.07485415915122406,0.022385288240134582,LOW
0.6502396538060021,0.6630740041687011,0.1972002127645742,0.252026911155365,HIGH
0.30100766842473264,0.05845050168906813,0.15542938318548738,0.13504254984148306,HIGH
0.33937760739758105,0.6344480695663152,0.02223949646123027,0.09557506257451553,MEDIUM
0.009082915813935255,0.32806244939588836,0.01126065513636747,-0.12870925023915686,LOW
0.0940209974216839,0.45444721148124445,0.14920897585308465,0.15002125905829583,HIGH
0.7697380387796335,0.2624094056665928,0.05714241725637215,0.32115947691367625,HIGH
0.17887667081556213,0.6742557776084279,0.0024308949379632685,0.3819272960245835,LOW
0.03452792956046089,0.6238001795886498,0.10554022181725997,0.3957788776715803,HIGH
0.05903725178831909,0.3876979990809245,0.1938605071238198,0.11385870650208935,HIGH
0.5035189105082101,0.487024082289232,0.09090821295355465,0.17653484805043812,HIGH
0.4674514495384802,0.6308106073436922,0.009089276068291574,-0.03142208624466181,MEDIUM
0.760329187261247,0.6231846487236414,0.0911313505571426,0.17207955868092206,HIGH
0.22190494638490615,0.1316848118066329,0.09273968098799644,0.012011336815631712,LOW
0.46692488948069766,0.05441424587548938,0.1948789615332333,0.39172644668776185,HIGH
0.5585293712157962,0.3752674564408843,0.06190552325726555,0.28827701182416926,HIGH
0.5477849380431035,0.1138318575414239,0.1821854368987685,0.29352234575390146,HIGH
0.7598399306335393,0.5080036558718519,0.12268303918715798,0.05094582177437135,HIGH
0.7461827866832107,0.6062447226502858,0.009043734021237882,-0.1841798153016488,HIGH
0.3011706935024397,0.5673873315472829,0.19745522586298891,-0.10974986533788308,HIGH
0.47530457228170814,0.26662359964171506,0.19398287956292065,0.3052713538814253,HIGH
0.6706629637689103,0.32808521185647915,0.08296390046753305,-0.03595575684157626,HIGH
0.0451003973207417,0.6053056633785372,0.1625802018260155,0.3998306039716784,HIGH
0.7973094696591243,0.3888021939218392,0.1537974830361021,0.3668594379294569,HIGH
0.6797179125419293,0.17314367122023835,0.09010882706201871,-0.12250435090910301,HIGH
0.7632408218069779,0.42432224411561603,0.045728561100692545,0.20302041064351406,HIGH
0.49450259236631666,0.2507139026229883,0.022711518439925804,0.2029439173556798,MEDIUM
0.41624616072303466,0.5406228742149475,0.10403270022239869,0.31130890019112417,HIGH
0.44152547101958844,0.3926565800747704,0.175330720531669,0.042089719727438246,HIGH
0.10721218276051259,0.02014787341933728,0.15102745113472382,0.17218573081207883,HIGH
0.5632638144793789,0.1490749130562375,0.027274295117353953,-0.19127320059927086,HIGH
0.2804700470452776,0.41294238079824314,0.07844880901994647,0.06248495321423747,LOW
0.7233269555949988,0.24377882691631023,0.10279789783196217,0.2701918076446859,HIGH
0.31723422585701616,0.43546069015951144,0.17247274174934904,0.3697123741945853,HIGH
0.11765878474323035,0.648611337613046,0.09842325861590764,-0.045053367020624985,LOW
0.3673086049906091,0.6860228026998338,0.09852361879857392,-0.0027490338274950565,MEDIUM
0.5067206834533806,0.16810193314473515,0.015172665621732785,-0.12267216685361046,HIGH
0.10243667116621796,0.10633188545860604,0.02776543452988203,0.18452484688192883,LOW
0.14550406751931586,0.24196709832670424,0.1793576819812024,0.08437698415772343,HIGH
0.5340461908168218,0.12062390984114088,0.03845780376173416,-0.17547883024011268,HIGH
0.13514805045773165,0.19501323732237102,0.03540209685534936,-0.14677847974576663,LOW
0.09650869688048065,0.32254513762290804,0.041266743681158506,0.018561916628845293,LOW
0.4027338166838855,0.4832763800405557,0.007862427968219787,0.27964623934542565,MEDIUM
0.5023203115927263,0.05723132236421033,0.17471572482135544,0.35252344031908794,HIGH
0.048862367883891006,0.1938143537030426,0.16124025595861227,0.24895581423019508,HIGH
0.14761681548510186,0.1465445263356972,0.0740944205582764,0.09071379111461281,LOW
0.4946038172242368,0.25823954769884067,0.09250694322662958,0.248482562880254,MEDIUM
0.02934656231247832,0.1767058610408145,0.1426699171769105,0.3371241026123197,HIGH
0.4093419536925329,0.37247943968572095,0.021434402267955212,0.06844742009407284,MEDIUM
0.42609381316401856,0.16972935254431076,0.0538486461898762,0.026370497862773623,MEDIUM
0.016056958222181096,0.2254554159082248,0.04228960139930893,-0.0035015886932512064,LOW
0.09580970545540098,0.6233690965179264,0.11871849071080974,0.2074613914866938,HIGH
0.6313369908858707,0.3489095392503401,0.01738405761748474,0.12226392509112871,HIGH
0.4694728944167033,0.521807631929031,0.08633190924593588,-0.12345181832266175,MEDIUM
0.2270207246389796,0.25415760747904453,0.12918344826632025,0.14246698280134718,HIGH
0.284877380718277,0.6905606741550857,0.12115496387137743,-0.057663924958403306,HIGH
0.081425978096323,0.10700139742903242,0.04919154567690163,-0.1035911760442666,LOW
0.1492536192410446,0.19956661808569295,0.03467471905895097,0.33805925477585513,LOW
0.06418699652931377,0.36715797269917827,0.08207936539793231,0.38942717014516387,LOW
0.08963112173444188,0.27849891933201915,0.1938940866550738,0.31930427553638824,HIGH
0.653657656759424,0.18053197893145786,0.03417751747801317,0.20118593195465861,HIGH
0.7435007913020687,0.3897340251097508,0.11432253789397998,-0.03201254380382948,HIGH
0.6155943465535496,0.13093062399026636,0.06473584728084873,0.0552618631698501,HIGH
0.40608830294756404,0.16968681269055616,0.02296736494784071,0.1663720254649796,MEDIUM
0.23090444259220463,0.4068667549958286,0.030872543054840464,0.08868406111289051,LOW
0.42607154604126873,0.036276475775698834,0.06732085563878412,-0.11935119383661545,MEDIUM
0.0506999763782142,0.6929721626729616,0.0644707689949446,0.28592466751278095,LOW
0.2037125238110111,0.4770519055567505,0.15204557197793733,0.15738324436470663,HIGH
0.37726095084012673,0.28828863990308795,0.06977365330859907,0.35771748654869556,MEDIUM
0.6644955262301834,0.6755188374665587,0.02485944469710895,0.2385204851221866,HIGH
0.7506723654568304,0.1268631463159621,0.0132992534733555,0.24467238957403548,HIGH
0.4595784905439295,0.5892801437307904,0.0279544753252579,0.27716038711593416,MEDIUM
0.16130185603819563,0.11455916000599314,0.03285315958619859,0.28874483213882934,LOW
0.5321577765569602,0.3661457973383835,0.0717660968247005,0.326320324487865,HIGH
0.3139560859381083,0.5716196076301039,0.08782698171404368,0.02616665765494458,MEDIUM
0.37014382853568517,0.21096451191489946,0.14952187603525022,0.10163223405548755,HIGH
0.18577015611745384,0.6297022012921979,0.07677824427464229,0.12613171666839318,LOW
0.7251776887716376,0.43696659713979447,0.023379608141672815,0.36389927416808515,HIGH
0.5021664424571343,0.23443393025996026,0.02785441453267745,0.27641511356217763,HIGH
0.4960582047428108,0.37342276438342503,0.17877851661019153,0.2731583267347185,HIGH
0.12133990378620095,0.21820544745688375,0.049697827962893154,0.24636777554360623,LOW
0.026825947788623506,0.39892277940992155,0.15249173714813813,0.3260593820570497,HIGH
0.27366539897272596,0.574880113270409,0.022126347391041447,0.307871375040711,LOW
0.10199092986558594,0.2781011033922571,0.15945907315591074,-0.11004954359073572,HIGH
0.1834011161861132,0.5055767978751464,0.14400730730921488,0.18468857973117841,HIGH
0.55515875557368,0.3799071103433173,0.050359811781390554,0.007417596102351681,HIGH
0.14527817344114055,0.6359153929335398,0.11667835895322409,0.040510850058183945,HIGH
0.36960464291530615,0.6630983377282706,0.030670280623216042,0.1517378992100784,MEDIUM
0.40471094310757283,0.42801796480425347,0.003622036764168102,0.32327434536649097,MEDIUM
0.74569462598689,0.3955932285124462,0.13933016477537846,0.35349962870637747,HIGH
0.5657909074507189,0.10677733003998294,0.11525767203336264,0.16402902782971357,HIGH
0.3393045370419088,0.515510964937306,0.18687340295380298,0.35534110774406585,HIGH
0.3606714971233057,0.07926663208852867,0.19696823979246691,0.30333885186756054,HIGH
0.09973014496261348,0.6445893178321606,0.17397927241242567,0.1113028342756433,HIGH
0.47302034859594344,0.27930189270909117,0.010952327764406267,0.0011183449875405704,MEDIUM
0.6422827588784092,0.003242416103222001,0.06669983433822883,0.038901216154566015,HIGH
0.4299164823503383,0.6438989314889323,0.06926919887319226,0.008171921137736626,MEDIUM
0.5900009984877987,0.31655255862286497,0.044920964587996395,0.07146370967961607,HIGH
0.11268561630383989,0.12347089055435631,0.09967355454789595,0.051355269702728745,LOW
0.7318767208544801,0.2536757293816432,0.11611767005560869,0.1793585727517183,HIGH
0.01047556527066691,0.46447616041169737,0.03560719337395029,0.3766421904816732,LOW
0.11893018220249037,0.2902368866089166,0.017069933615728772,0.39812455110756845,LOW
0.4017560082649941,0.4167695121240306,0.013415295477685496,0.24997628223950674,MEDIUM
0.16792447447646863,0.6286380026084996,0.041027928096401434,-0.08558736760180005,LOW
0.029239734278475905,0.33044686157699943,0.11296822665252329,-0.1605748163429886,HIGH
0.6204220933560085,0.3173021843236193,0.10487805386551602,0.06445764816293692,HIGH
0.3206104487002608,0.3917482319157525,0.031048049186142502,-0.09084312170283732,MEDIUM
0.6894284968108139,0.6622808234935429,0.07466186325595059,-0.03755319611386773,HIGH
0.5151996345912127,0.28611391976866746,0.0050772711320689725,-0.10630844158028578,HIGH
0.572777783077918,0.4612467593371059,0.005419198500696699,-0.06681670284023034,HIGH
0.18485983727045713,0.47032492051910985,0.003942107550872831,-0.1375348508092557,LOW
0.6399328682985516,0.12498126343803352,0.13054922157037493,-0.057090331371964065,HIGH
0.07955311420747613,0.17022053369961784,0.14445338637113184,0.3134178808637715,HIGH
0.6641758916535934,0.27802847073291836,0.13361702731412925,-0.07700942275050741,HIGH
0.23451818420881063,0.6274350729647838,0.0026003847021472074,-0.14869488148731916,LOW
0.16630900411682187,0.0185725427116738,0.03628708701795946,0.14982493658181534,LOW
0.33713964047399836,0.6248701977538823,0.1634887123476882,0.0050904110187255935,HIGH
0.207538746745034,0.2657846857170868,0.11805898850296155,-0.03916181550627423,HIGH
0.49931912627930725,0.28658815653386827,0.11040943617039606,0.06167591748119006,HIGH
0.23557260763353416,0.6639173148735097,0.15272115883195217,-0.11593209454012847,HIGH
0.6947743807183303,0.34120183877465954,0.17891044537881828,0.2799131535683892,HIGH
0.34017080357538676,0.01572851582408218,0.05373547187698922,0.12498052879652016,MEDIUM
0.5067825758609178,0.1805213798032416,0.027871214814564827,0.30095814207957955,HIGH
0.7875217445628417,0.36798312761188007,0.0343358571696607,-0.036615604088378606,HIGH
0.014712541237973387,0.6400091645923492,0.023550216578028228,0.1459098853085522,LOW
0.2192441765497648,0.38792460176105537,0.13028407767037284,0.29784508222432104,HIGH
0.16513701740848258,0.0076970800609363335,0.027377126013761455,0.34001118510886313,LOW
0.6991120620500122,0.4181891715192158,0.12010337208673068,0.19902200472775333,HIGH
0.14029702289875967,0.6400883621474718,0.08375410497841462,0.0298831169496985,LOW
0.41513416422627003,0.03287617674253853,0.03325667375121588,0.24282016985582233,MEDIUM
0.06623893434010118,0.4222064766264717,0.04906982193626419,0.03357736842518594,LOW
0.2309549894165599,0.2489709015254644,0.14380918103684912,-0.021726970626094966,HIGH
0.4531237122375178,0.33323528153936977,0.13273423307252963,0.3620978435948549,HIGH
0.5860576777682003,0.1504582650135297,0.006236627012256935,-0.04264157342010494,HIGH
0.4760623445602039,0.03599806943897524,0.09927324944024728,0.15810570935013357,MEDIUM
0.2673951126535687,0.5396385426220753,0.021319650626754363,-0.15491733095851473,LOW
0.5825510049628827,0.3468439213443389,0.13768047928554722,0.06089640316224776,HIGH
0.19712162659128546,0.5733716223719397,0.15988317579379585,0.2168178825126561,HIGH
0.21771610978397016,0.41316146680836097,0.07219477938800536,-0.1450507560040195,LOW
0.7338508603697943,0.09577304164327298,0.1900474707641605,0.0676034637747735,HIGH
0.14810634307089574,0.3793306631648507,0.17458916717528167,0.2393349318457368,HIGH
0.6452489182891599,0.4611483566975021,0.1384553129035705,0.30951739093919167,HIGH
0.19973440708734877,0.3425974745501983,0.04424188836392045,0.39260080479798826,LOW
0.7552474717492906,0.027598767957954125,0.1411150345031377,0.35514899044939957,HIGH
0.14446027610186682,0.3975616613868406,0.18309765951760837,-0.17963241284852072,HIGH
0.5579362137974719,0.20814430516078553,0.1848792390753061,0.3826349470992207,HIGH
0.7554131912907471,0.3319499516602246,0.1724085301978627,0.3067296391210423,HIGH
0.2552803785946045,0.5802408319054742,0.007401526943098525,0.15776192708923187,LOW
0.18400706983016246,0.08439682004409516,0.015390640325841832,0.21777326552688392,LOW
0.2718999710144529,0.507336740070133,0.013071268159788475,-0.010825797301633772,LOW
0.4315930339002698,0.5535062153872744,0.06375050058641399,0.17553482586220548,MEDIUM
0.7087821985889498,0.4311042317276132,0.046591894950726756,-0.1853595310660772,HIGH
0.696079099120744,0.014888587595270996,0.17494033453683988,0.11736228041632724,HIGH
0.751254158810317,0.5591482650415658,0.1995868221066675,0.010427089271026119,HIGH
0.6137506311449016,0.28135163952646947,0.09597512406078178,0.1765032779310221,HIGH
0.698941691349071,0.6888584284395065,0.15365468277290364,0.05066006930040029,HIGH
0.33708560182165614,0.516307611112224,0.04775542915366047,-0.13371553212116322,MEDIUM
0.28369772611262123,0.2010672941578572,0.05926162409119802,-0.059835349370054025,LOW
0.033674551709089506,0.012511754313389667,0.1975444779472063,0.05666388024151742,HIGH
0.3074613177277454,0.47575309788514886,0.04365077757301283,0.3699767103701353,MEDIUM
0.6290760115324416,0.06258770161858165,0.08351615515698568,0.3274709845372989,HIGH
0.7557856178331283,0.3271810578749088,0.12268227784214154,-0.09977963234475486,HIGH
0.7929349009095813,0.16217019096841037,0.18854635482702514,0.18978798939542113,HIGH
0.48618943590308733,0.358881957711556,0.04613396234355174,-0.09408318079669503,MEDIUM
0.17638896725614028,0.13050678350097816,0.15591689471335068,0.010075155500038069,HIGH
0.0462741412507171,0.6783718410985679,0.17675717699268514,0.3566513699171278,HIGH
0.7959262581171482,0.12172667445364109,0.07924840378053176,0.25494308542245486,HIGH
0.5568164944430338,0.10772713443789854,0.16316662499812357,-0.06533565689800358,HIGH
0.17905409185809848,0.37588209602538947,0.11858798696834064,0.14805172470268674,HIGH
0.0731894699182039,0.6142226038412663,0.053120008517741214,-0.1222910472303175,LOW
0.7109984638951818,0.6689560487608274,0.17242552345309015,0.2857096448349269,HIGH
0.5241935845112174,0.38560015942639747,0.01739735198228203,0.04507192784241926,HIGH
0.2981508136098512,0.18182764863222833,0.144684022737717,0.09752544104726252,HIGH
0.06483697272611835,0.1541282413648679,0.13665175273191918,-0.15432148430581988,HIGH
0.680965531239015,0.346602568909782,0.0961173154653296,0.15544467079571062,HIGH
0.6597447727401193,0.24346644553153513,0.13560323051181272,0.13943917839747466,HIGH
0.21362261613553707,0.6150409904486106,0.15948520432138563,0.19507110079505535,HIGH
0.6804653832753935,0.6071059406718616,0.14167259534300697,0.3022079970182033,HIGH
0.557977169335427,0.47609854023221027,0.12372227564303687,0.2516299837345848,HIGH
0.12688408423445896,0.6166095314392499,0.1743687055490464,-0.18245163017926452,HIGH
0.6606534004518102,0.09020890723141163,0.06702377085182838,0.24610495377496472,HIGH
0.12860791683864656,0.5725769168833434,0.1664268355915484,0.10448064025650178,HIGH
0.005108697373466864,0.20092669322243895,0.12338538367514845,0.3887117068164541,HIGH
0.5054508216133348,0.18186250674491183,0.1268011406199223,0.12399122782951333,HIGH
0.6238763161209149,0.07488644717887089,0.1522055805004056,0.12475994720566619,HIGH
0.7703936030871957,0.23931051622708024,0.12652437862678964,0.3592168633060106,HIGH
0.08200778239254342,0.6560599410655158,0.13757714446016267,-0.15929776453689687,HIGH
0.240770853557453,0.49572046205169706,0.01347012029375434,0.14930227610576402,LOW
0.2767064455623654,0.43464086243723393,0.009148406762502571,0.3229220836914258,LOW
0.7787911753419176,0.678214498699984,0.14993036634858495,-0.12194825592162081,HIGH
0.6066105567432181,0.017210841521161056,0.004424710305799451,-0.005833868510275231,HIGH
0.3909145523237326,0.5392851924654553,0.13665907532130103,0.06754162382604906,HIGH
0.2189013330253327,0.6979871501103978,0.0852362604471946,0.07083221459780531,LOW
0.13089905695333534,0.5563666841249505,0.13873644515629774,-0.06753823232674375,HIGH
0.06590483649267416,0.47634951145229915,0.13090224285622706,-0.036044283801074384,HIGH
0.7606908498003283,0.10574052424663016,0.08646696020852039,0.3661695521005594,HIGH
0.33578185354089785,0.44696816336485984,0.07951887959255886,-0.03547087859079798,MEDIUM
0.7871821183678627,0.2865338044205301,0.1788198407358269,-0.06202723646534827,HIGH
0.17048376322006664,0.021793858019157952,0.130333365075177,0.021115806234256712,HIGH
0.6914865998717097,0.33124693468409,0.19363868558294436,-0.0886846905781273,HIGH
0.6948985343644887,0.5436177969542192,0.1541843689288104,0.3068699368701327,HIGH
0.6088191927543991,0.43835422514199074,0.026248975536477516,-0.18048429230524887,HIGH
0.7366782782525495,0.43165522016451663,0.15930745819523529,0.08891341090753008,HIGH
0.09384655116991558,0.0876300545417853,0.13711305744579427,0.05818353693967765,HIGH
0.16041978136026938,0.3441161827190058,0.012841787415026819,0.14918284114863933,LOW
0.21519472354807814,0.5582913704460317,0.062072391784714756,0.07313208944908073,LOW
0.00929643192648051,0.050712821456191215,0.07849871128133697,0.08796330083027415,LOW
0.480016438495443,0.20416380509651225,0.13899637722530853,0.3160734383135228,HIGH
0.6238807911146799,0.02773317774385,0.0961013894515658,-0.13704189294909508,HIGH
0.19363601269002198,0.6906638152870025,0.02849910858030265,0.0993328920708137,LOW
0.4945245874544953,0.49172547938087274,0.11192973669738282,-0.1941374915484898,HIGH
0.2611690465951935,0.36239815036929796,0.01757329982896667,0.010376158725508483,LOW
0.026562487033093253,0.05500494800851451,0.07938465524031922,-0.1203705475741638,LOW
0.45403267860924656,0.482625478396086,0.16011733982181658,-0.07990985345311394,HIGH
0.1339860658072558,0.07319748823408018,0.12728604990872736,0.22388543589214077,HIGH
0.025268915860513632,0.6553485723705829,0.010394256730294482,0.1247778011806423,LOW
0.5672484155607331,0.6096783866222599,0.14281738642648556,0.28103684984187516,HIGH
0.2715601540342449,0.5703775796225585,0.01602296927693503,0.3368899936363166,LOW
0.43807390092298903,0.5721084389737455,0.09046365690366004,0.18614661711791503,MEDIUM
0.4211221287488906,0.5121126652287323,0.016325996406117916,-0.16378874960566173,MEDIUM
0.19768258720811716,0.11168127607923183,0.17435671331844035,-0.0684716075851734,HIGH
0.7806922046553051,0.23582705423977476,0.03642358313773986,0.27381910428548756,HIGH
0.526966220400701,0.3487370015171973,0.11107271018752625,0.23152106696335834,HIGH
0.18276379306503898,0.6974337412397194,0.19495863242935663,0.19019541180816218,HIGH
0.15963396074331612,0.4761597697019039,0.01443968179583517,-0.18160849867651638,LOW
0.20614631080897095,0.3238360697175214,0.17365450108167613,0.23630144185978486,HIGH
0.5941652169599848,0.2978453341136527,0.06918699850939258,0.02262325779076163,HIGH
0.7901196509888463,0.028076433988737735,0.17340629922448972,0.14720524514343608,HIGH
